date,textArea,nonTextArea,maxLevel,averageLevel,numOfLeaves,numOf1stLevelNodes,numOf2ndLevelNodes,numOf3rdLevelNodes,percentageOfLeafArea,percentageOfLeafArea2,numOfTextGroulp,numOfImageArea,colorFulnessmethod1,Complexity
20070203,0,179962,11,8.556737588652481,564,1,3,6,35.20383411580595,38.19227504244482,72,7,125.5669632821502,7.898390119753328
20070207,0,163244,11,8.343396226415095,530,1,3,7,31.933489827856025,34.644312393887944,75,6,108.145409871924,7.796392602391114
20070214,0,185445,11,8.473684210526315,703,1,3,6,32.78730551626591,35.282534246575345,88,8,125.54029513353781,9.46863904384358
20070222,0,186790,11,8.953376205787782,622,1,3,6,34.53957100591716,37.29832268370607,75,7,113.8621564145368,8.334118506078017
20070302,0,184402,11,8.649149922720246,647,1,3,6,35.1912213740458,38.0995867768595,84,6,112.86682531635086,8.880304460242694
20070310,0,196426,11,8.218855218855218,594,1,3,6,33.77338376891334,36.26772525849335,85,7,110.5932540695299,8.697557041664329
20070319,0,197598,11,8.345238095238095,588,1,3,6,36.810357675111774,39.77415458937198,88,8,112.96615870629844,8.899395589062236
20070331,0,196786,11,8.114854517611025,653,1,3,6,36.44185185185185,39.3572,83,7,105.5244136390913,8.90548588093747
20070419,0,156351,11,8.176156583629894,562,1,3,6,30.0675,32.573125,78,7,122.56319963585804,8.203440432550932
20070501,0,133649,11,8.263254113345521,547,1,3,6,26.901972624798713,29.257661996497372,73,6,116.33272891852765,7.787293219382593
20070502,0,176629,11,8.448473282442748,524,1,3,6,34.336897356143076,37.2320826306914,74,7,117.22687991522028,7.79598613547846
20070503,0,176629,11,8.448473282442748,524,1,3,6,34.336897356143076,37.2320826306914,74,7,117.22687991522028,7.79598613547846
20070504,0,176629,11,8.448473282442748,524,1,3,6,34.336897356143076,37.2320826306914,74,7,117.22687991522028,7.79598613547846
20070510,0,191558,11,8.552364864864865,592,1,3,6,34.70253623188406,37.413671875,83,6,101.37519348391329,8.53303430093535
20070524,0,194569,11,8.26750448833034,557,1,3,6,35.609260614934115,38.42199842022117,81,7,101.17773827589478,8.319315219066498
20070602,0,187103,11,8.252707581227437,554,1,3,6,33.4590486409156,36.0367873651772,80,6,109.47860051867474,8.184977974529055
20070605,0,183336,11,8.41472172351885,557,1,3,6,35.863849765258216,38.908319185059426,74,7,109.43638873385056,7.968591846029658
20070607,0,183336,11,8.41472172351885,557,1,3,6,35.863849765258216,38.908319185059426,74,7,109.43638873385056,7.968591846029658
20070609,0,183336,11,8.41472172351885,557,1,3,6,35.863849765258216,38.908319185059426,74,7,109.43638873385056,7.968591846029658
20070615,0,172099,11,8.133093525179856,556,1,3,6,33.04512288786482,35.79430116472546,73,6,103.37789946244297,7.817562763060777
20070622,0,172099,11,8.133093525179856,556,1,3,6,33.04512288786482,35.79430116472546,73,6,103.37789946244297,7.817562763060777
20070627,0,194568,11,7.9965635738831615,582,1,3,6,35.6090775988287,38.4218009478673,79,6,109.50513883929904,8.281969614029823
20070701,0,194568,11,7.9965635738831615,582,1,3,6,35.6090775988287,38.4218009478673,79,6,109.50513883929904,8.281969614029823
20070702,0,194568,11,7.9965635738831615,582,1,3,6,35.6090775988287,38.4218009478673,79,6,109.50513883929904,8.281969614029823
20070703,0,194568,11,7.9965635738831615,582,1,3,6,35.6090775988287,38.4218009478673,79,6,109.50513883929904,8.281969614029823
20070711,0,192400,11,8.321044546850999,651,1,3,6,34.40629470672389,37.057010785824346,85,8,112.5927992003815,9.052163934908268
20070723,0,202756,11,8.0,574,1,3,6,37.77123695976155,40.812399355877616,73,8,107.07246173065667,8.056251858471885
20070806,0,205076,11,8.27027027027027,592,1,3,6,35.70264623955432,38.375,76,9,107.96013401739107,8.340535067940849
20070816,0,188024,11,8.54982206405694,562,1,3,6,35.23688155922039,38.09238249594814,73,8,110.76176694828692,7.98614216174196
20070819,0,188024,11,8.54982206405694,562,1,3,6,35.23688155922039,38.09238249594814,73,8,110.76176694828692,7.98614216174196
20070825,0,174500,11,8.176,500,1,3,6,35.01203852327448,38.06719022687609,68,9,115.19268715304685,7.488764920427554
20070906,0,179523,11,8.060240963855422,581,1,3,6,31.254004178272982,33.59337574850299,82,9,108.30914679456039,8.590570698602338
20070922,0,192582,11,9.26465661641541,597,1,3,5,32.48684210526316,34.83755426917511,79,12,114.4375520835158,8.686430543228134
20071002,0,192582,11,9.26465661641541,597,1,3,5,32.48684210526316,34.83755426917511,79,12,114.4375520835158,8.686430543228134
20071004,0,205900,11,8.864774624373956,599,1,3,5,35.5,38.129629629629626,81,10,111.09555169743628,8.68980938722409
20071006,0,205900,11,8.864774624373956,599,1,3,5,35.5,38.129629629629626,81,10,111.09555169743628,8.68980938722409
20071008,0,205900,11,8.864774624373956,599,1,3,5,35.5,38.129629629629626,81,10,111.09555169743628,8.68980938722409
20071009,0,215159,11,8.091254752851711,789,1,3,6,36.44292005420054,39.09138808139535,101,8,111.59423157499792,10.576284839999788
20071011,0,215159,11,8.091254752851711,789,1,3,6,36.44292005420054,39.09138808139535,101,8,111.59423157499792,10.576284839999788
20071015,0,145014,11,8.436220472440946,635,1,3,6,27.21734234234234,29.426542207792206,91,7,128.54176797862655,9.250103416926137
20071022,0,183105,11,8.409937888198758,644,1,3,6,32.93255395683453,35.48546511627907,90,7,117.76769650772061,9.226340914105245
20071228,0,185195,11,8.875748502994012,668,1,3,6,31.32527063599459,33.598512336719885,83,8,112.8726543824889,9.01213785083875
20080101,0,185195,11,8.875748502994012,668,1,3,6,31.32527063599459,33.598512336719885,83,8,112.8726543824889,9.01213785083875
20080302,0,211665,11,8.62258543833581,673,1,3,6,36.79850486787205,39.5487668161435,85,7,112.48234989678056,9.107760832571111
20080310,0,171061,11,8.392976588628763,598,1,3,6,32.2513197586727,34.88193311582382,79,7,107.57663262081243,8.424134969215032
20080319,0,187232,11,8.518939393939394,528,1,3,6,36.39813374805599,39.46711635750422,73,6,105.94294123153509,7.7080593554674826
20080327,0,188193,11,8.348336594911938,511,1,3,6,36.5849533437014,39.66968802698145,71,7,111.57277787124545,7.577546130201039
20080406,0,194491,11,8.384070796460177,565,1,3,6,37.51755401234568,40.654473244147155,77,7,111.58779541486358,8.164039474650938
20080413,0,194491,11,8.384070796460177,565,1,3,6,37.51755401234568,40.654473244147155,77,7,111.58779541486358,8.164039474650938
20080422,0,155691,11,8.452459016393442,610,1,3,6,28.49396046852123,30.744668246445496,81,8,123.10253385642761,8.640625054744907
20080501,0,154438,11,8.311666666666667,600,1,3,6,28.38933823529412,30.64246031746032,74,9,120.71178572530836,8.278111962505372
20080506,0,200271,11,8.623674911660778,566,1,3,6,37.3083084947839,40.31219806763285,78,7,109.44714017007753,8.218259384727743
20080514,0,200271,11,8.623674911660778,566,1,3,6,37.3083084947839,40.31219806763285,78,7,109.44714017007753,8.218259384727743
20080524,0,160543,11,8.60617059891107,551,1,3,6,30.268288084464555,32.73715334420881,81,7,119.45440930495938,8.300168389515092
20080605,0,160543,11,8.60617059891107,551,1,3,6,30.268288084464555,32.73715334420881,81,7,119.45440930495938,8.300168389515092
20080617,0,169699,11,8.16036308623298,661,1,3,6,31.946347891566266,34.54784201954397,82,6,114.1086863207681,8.83558433609065
20080630,0,143447,11,8.622222222222222,630,1,3,6,26.722615499254843,28.874194847020934,87,8,107.14582435160635,9.042178159226637
20080805,0,177058,11,8.546042003231017,619,1,3,6,34.42029548989114,37.32251264755481,90,9,115.98179148048513,9.201911856657471
20080905,0,205666,11,8.619482496194825,657,1,3,6,36.569345661450924,39.369448698315466,92,7,110.54155109569913,9.392423889768988
20080913,0,169218,11,8.788978494623656,744,1,3,6,30.78930131004367,33.206043956043956,95,7,110.28321228143815,9.954346495905407
20080917,0,169218,11,8.788978494623656,744,1,3,6,30.78930131004367,33.206043956043956,95,7,110.28321228143815,9.954346495905407
20080919,0,196382,11,8.309968847352025,642,1,3,6,37.25,40.308292282430216,79,6,108.40133909840878,8.59487050933674
20080921,0,196382,11,8.309968847352025,642,1,3,6,37.25,40.308292282430216,79,6,108.40133909840878,8.59487050933674
20080925,0,196382,11,8.309968847352025,642,1,3,6,37.25,40.308292282430216,79,6,108.40133909840878,8.59487050933674
20081002,0,166025,11,8.641388174807197,778,1,3,6,26.674967866323907,28.507039835164836,93,9,106.92007681535534,10.138629253474452
20081009,0,178869,11,8.535483870967742,620,1,3,6,34.772356143079314,37.704258010118046,84,7,109.58307680239793,8.787214157448508
20081016,0,268082,11,8.659685863874346,573,1,4,13,25.590110729285986,28.350465313028764,77,11,84.87778970339285,8.381882029317113
20081023,0,276289,11,8.617845117845118,594,1,4,13,26.373520427644138,29.25550614146548,73,12,81.41088854281728,8.33700708309873
20081029,0,274541,11,8.618506493506494,616,1,4,13,31.136629126830208,34.49527566969895,76,12,91.91750190079145,8.643048571259392
20081102,0,276289,11,8.617845117845118,594,1,4,13,31.3348757556168,34.714906769864804,73,12,84.89908752607303,8.3747431423534
20081112,0,256007,11,8.116236162361623,542,1,4,13,29.034625111995737,32.16653264311203,72,10,90.15511149063684,7.939277085641424
20081202,0,231794,11,8.101871101871103,481,1,4,13,26.288546380411237,29.124239835151027,66,15,93.57850732188393,7.593908808650495
20081214,0,262955,11,8.37603305785124,484,1,4,13,29.822621437401473,33.03952857214655,70,8,82.9232734152295,7.43199697195205
20081217,0,262955,11,8.37603305785124,484,1,4,13,29.822621437401473,33.03952857214655,70,8,82.9232734152295,7.43199697195205
20090101,0,262955,11,8.37603305785124,484,1,4,13,29.822621437401473,33.03952857214655,70,8,82.9232734152295,7.43199697195205
20090102,0,274455,11,8.50915750915751,546,1,4,13,31.126875574155353,34.484470020606125,72,10,92.48807749728113,7.9718387923508605
20090117,0,234488,11,8.6,595,1,4,13,26.594082088621235,29.46273307533799,78,11,95.55162933104147,8.574650879907336
20090118,0,273792,11,8.51685393258427,534,1,4,13,31.051682487836413,34.401166004925365,71,10,93.78007504278855,7.851475119222446
20090125,0,279145,11,8.544444444444444,540,1,4,13,31.658784435144547,35.07375483741267,69,9,86.70968851222642,7.729033497639163
20090206,0,268828,11,8.072519083969466,524,1,4,13,30.488698354371518,33.77745388752073,64,12,83.28678534029567,7.546114865252892
20090214,0,267206,11,8.10054844606947,547,1,4,13,30.304741814387626,33.573654319746694,67,11,90.49026165298805,7.763395102301386
20090312,0,284082,11,8.439367311072056,569,1,4,13,32.21870640672314,35.69407448359049,71,9,85.31079030664237,7.9800090123607035
20090403,0,284082,11,8.439367311072056,569,1,4,13,32.21870640672314,35.69407448359049,71,9,85.31079030664237,7.9800090123607035
20090407,0,239946,11,8.646697388632873,651,1,4,13,27.213092443264944,30.14851485148515,83,10,96.55945947956116,9.063130142039519
20090412,0,239946,11,8.646697388632873,651,1,4,13,27.213092443264944,30.14851485148515,83,10,96.55945947956116,9.063130142039519
20090415,0,281568,11,8.541818181818181,550,1,4,13,31.93358511108843,35.378197718248984,73,10,92.64950292703516,8.046100634799506
20090418,0,281568,11,8.541818181818181,550,1,4,13,31.93358511108843,35.378197718248984,73,10,92.64950292703516,8.046100634799506
20090421,0,243340,11,8.67579908675799,657,1,4,13,27.598017533712135,30.574961049404433,83,11,96.42633028975646,9.149312902836254
20090424,0,285055,11,8.598976109215018,586,1,4,13,32.329057648032844,35.816329094838416,74,10,86.61058047520864,8.27820709139931
20090428,0,284612,11,8.593162393162393,585,1,4,13,32.27881551041702,35.760667437302104,75,10,86.58219125362903,8.32499471442435
20090502,0,242897,11,8.670731707317072,656,1,4,13,27.54777539609631,30.51929939186812,84,11,96.40285579597277,9.196101108223015
20090505,0,282027,11,8.68815331010453,574,1,4,13,31.985641863155386,35.43586972910489,73,9,96.07070343593858,8.102267929490505
20090507,0,282027,11,8.68815331010453,574,1,4,13,31.985641863155386,35.43586972910489,73,9,96.07070343593858,8.102267929490505
20090508,0,282027,11,8.68815331010453,574,1,4,13,31.985641863155386,35.43586972910489,73,9,96.07070343593858,8.102267929490505
20090509,0,242723,11,8.749606299212598,635,1,4,13,27.52804146394021,30.497436799517516,80,10,97.75472377890516,8.82543836558066
20090510,0,284438,11,8.679078014184396,564,1,4,13,32.25908157826092,35.7388048449515,71,9,88.13733446891575,7.954336177108158
20090511,0,276934,11,8.62112932604736,549,1,4,13,31.40802740067821,34.79594913806101,70,11,83.5019350953985,7.928767743868172
20090512,0,276934,11,8.62112932604736,549,1,4,13,31.40802740067821,34.79594913806101,70,11,83.5019350953985,7.928767743868172
20090516,0,229422,11,8.046040515653775,543,1,4,13,26.01952978803035,28.826204955520932,73,15,93.56793343632536,8.26839262188726
20090522,0,269861,11,7.996124031007752,516,1,4,13,30.605854399872978,33.907247323717144,69,14,90.4993174318464,7.880190415142413
20090531,0,263988,11,8.539837398373983,615,1,4,13,29.93977748290293,33.16932200834297,80,9,95.03068705324002,8.680010509549788
20090608,0,279886,11,8.572368421052632,608,1,4,13,31.742823766912775,35.16685932552646,77,9,96.84628917298276,8.481215385559034
20090611,0,282297,11,8.561872909698996,598,1,4,13,32.0162634820183,35.46979444137307,75,9,88.98217018487681,8.33328643864081
20090614,0,280025,11,8.584437086092715,604,1,4,13,31.758588229957017,35.18432426999045,75,9,93.29568835985715,8.368566719265685
20090617,0,227047,11,8.676202860858258,769,1,4,13,15.698254881354057,16.034166184093444,91,16,80.51255960463726,10.269579702366448
20090623,0,268500,11,8.614896988906498,631,1,4,13,30.451498758123236,33.73624164446902,80,6,96.1471761003663,8.585531391823139
20090628,0,268500,11,8.614896988906498,631,1,4,13,30.451498758123236,33.73624164446902,80,6,96.1471761003663,8.585531391823139
20090701,0,266517,11,8.393177737881508,557,1,4,13,30.226599979585586,33.487083479921594,75,6,91.29782383795528,7.942393294519116
20090707,0,265716,11,8.132530120481928,581,1,4,13,30.1357558436256,33.38644016685932,73,5,88.87502668490738,7.906399427373082
20090714,0,264858,11,8.117647058823529,595,1,4,13,30.03844714368344,33.27863497009599,76,5,91.36270337109464,8.128968192997817
20090721,0,280263,11,8.717905405405405,592,1,4,13,31.785580619917663,35.21422827561944,77,7,93.08967412438872,8.28349538268087
20090725,0,282997,11,8.74017094017094,585,1,4,13,32.0956528642555,35.557747399105395,75,6,92.84258931586595,8.080635581643918
20090729,0,283984,11,8.727748691099476,573,1,4,13,32.20759189320994,35.681761069507964,73,6,84.46384652198294,7.922194214626052
20090801,0,282236,11,8.724369747899159,595,1,4,13,32.00934526442335,35.462129969342115,76,6,91.55774449025517,8.190507241937784
20090805,0,281922,11,8.66726296958855,559,1,4,13,31.973733455819808,35.42267678544504,73,7,86.36199534660399,7.9091528683246395
20090811,0,238209,11,8.147474747474748,495,1,4,13,27.016093361913512,29.930265869226517,67,5,90.08844544283592,7.158964581065454
20090814,0,263993,11,8.256048387096774,496,1,4,13,29.94034454991891,33.16995024375534,66,9,91.40540151361228,7.338866853615062
20090818,0,272898,11,8.33085501858736,538,1,4,13,30.950290905379198,34.288837513192945,74,9,87.47326633261025,7.963041179715214
20090823,0,282344,11,7.849557522123894,452,1,4,13,32.021593911968516,35.475699854249385,61,11,86.83708382115485,6.986210345409512
20090825,0,243347,11,8.047801147227533,523,1,4,13,27.598811427534507,30.575840578981754,70,12,97.54278282677848,7.856258294661944
20090827,0,280430,11,8.411262798634812,586,1,4,13,31.80452065825139,35.23521133839272,76,8,97.20532500715525,8.277001710718784
20090829,0,279075,11,8.472413793103449,580,1,4,13,31.650845496920827,35.064959541639446,73,8,93.84841039930534,8.093813758909189
20090901,0,266253,11,8.511035653650255,589,1,4,13,30.196658841141847,33.45391265014826,73,6,87.7955615297823,8.020305481500914
20090905,0,281829,11,8.481292517006803,588,1,4,13,31.96318600932258,35.41099160677489,75,7,96.67793026059829,8.169657746638903
20090908,0,240869,11,8.507861635220126,636,1,4,13,27.317773014414843,30.264487108609337,81,9,99.42259516110525,8.831808279165559
20090912,0,262988,11,8.18233082706767,532,1,4,13,29.82636407970694,33.043674925868224,73,7,86.18072082562618,7.781381509085943
20090916,0,278301,11,7.932821497120921,521,1,4,13,31.56306352284713,34.96770869980399,64,11,92.86350038657476,7.487619679646362
20090920,0,278301,11,7.932821497120921,521,1,4,13,31.56306352284713,34.96770869980399,64,11,92.86350038657476,7.487619679646362
20090923,0,280049,11,7.901803607214429,499,1,4,13,31.76131015163372,35.18733979996984,61,11,85.92264723256164,7.219312335853356
20090926,0,238334,11,8.07719298245614,570,1,4,13,27.03027003731301,29.945971754535858,70,12,95.87143169012997,8.090427670388854
20090930,0,225787,11,8.583206106870229,655,1,4,13,25.60727206741293,28.369477810725236,84,8,96.35923850993932,9.020171265676826
20091010,0,262135,11,8.431941923774955,551,1,4,13,29.72962244678076,32.936497964517265,75,7,93.91745074971897,7.973436824833053
20091013,0,222425,11,8.517184942716858,611,1,4,13,25.225976205868008,27.94705231944514,83,8,96.24863040884841,8.744580356911785
20091019,0,279284,11,8.781499202551833,627,1,4,13,31.67454889818879,35.09121978187667,80,9,96.65992276972969,8.753700223659648
20091023,0,242803,11,8.891618497109826,692,1,4,13,27.537114536195887,30.507488566115494,86,9,98.12437966212929,9.380010075723925
20091024,0,281346,11,8.833073322932917,641,1,4,13,31.908407335578918,35.35030406593959,80,8,95.07582037275472,8.766743199501402
20091025,0,281346,11,8.833073322932917,641,1,4,13,31.124066596603793,35.35030406593959,80,8,94.11291910832165,8.759261896083924
20091029,0,277681,11,8.80623973727422,609,1,4,13,30.718623817689032,34.88980750866965,77,10,86.30124632990491,8.552609027746763
20091031,0,279284,11,8.781499202551833,627,1,4,13,30.89595663476962,35.09121978187667,80,9,95.68737647711342,8.746195776462736
20091103,0,283600,11,7.993975903614458,498,1,4,13,31.373416671276065,35.633512589837665,62,11,86.72183078261521,7.25972846706885
20091106,0,281328,11,8.027777777777779,504,1,4,13,31.122075336025222,35.348042418455044,62,11,91.10834671951943,7.294877754800737
20091110,0,268248,11,8.456439393939394,528,1,4,13,29.6750926489297,33.70457857968538,68,8,91.40871269114298,7.555751715913306
20091114,0,273719,11,8.383763837638377,542,1,4,13,30.28032523922783,34.39199376790471,67,9,91.09749025774076,7.632539081696818
20091117,0,277983,11,8.827708703374778,563,1,4,13,30.75203274517396,34.927752927577025,70,11,95.4712730828123,8.013351994205404
20091121,0,279096,11,8.841911764705882,544,1,4,13,30.875159024282315,35.067598130371415,66,9,90.60832266069322,7.601824078314801
20091124,0,279096,11,8.841911764705882,544,1,4,13,30.875159024282315,35.067598130371415,66,9,90.60832266069322,7.601824078314801
20091201,0,290799,11,8.373626373626374,455,1,4,13,32.169810277117094,36.538045936573354,64,11,93.0816180087381,7.159226739470481
20091208,0,289925,11,8.36784140969163,454,1,4,13,32.073123513468666,36.428230386490426,64,11,93.04452573496795,7.154222602779197
20091212,0,250743,11,8.494047619047619,504,1,4,13,27.7385917362686,31.50512640096497,70,11,96.00293807164593,7.7067494466604956
20091216,0,252953,11,8.549514563106795,515,1,4,13,27.98307428508214,31.782806453234155,70,10,95.15441429101814,7.7055208300116815
20091219,0,267925,11,8.200873362445416,458,1,4,13,29.639360584103102,33.663994572046036,65,6,88.43314609751789,6.948972762743245
20091222,0,296447,11,8.422077922077921,462,1,4,13,32.79462359643786,37.24770065839071,64,9,91.99639550555206,7.082962921350987
20091225,0,295595,11,8.448497854077253,466,1,4,13,32.70037059571879,37.14064934412223,65,10,94.57200385863727,7.210864663944955
20091226,0,296447,11,8.422077922077921,462,1,4,13,32.79462359643786,37.24770065839071,64,9,91.99639550555206,7.082962921350987
20091229,0,256480,11,8.536203522504893,511,1,4,13,28.37325073289452,32.22596371312258,70,10,94.97339953457502,7.686022676111731
20100101,0,255984,11,8.536203522504893,511,1,4,13,28.318380441396094,32.163642760215104,70,10,94.52273806793006,7.685876821772131
20100102,0,295923,11,8.443946188340806,446,1,4,13,32.73665578848388,37.18186158717395,61,9,89.61205661248836,6.849861930714232
20100106,0,225811,11,8.931818181818182,616,1,4,13,24.980474583771226,28.37249334070463,74,8,95.93316841677064,8.308462858631824
20100110,0,246028,11,8.918300653594772,612,1,4,13,27.21699209027048,30.912700407096548,74,9,96.96168043854577,8.345456379672182
20100112,0,285210,11,8.854092526690392,562,1,4,13,31.551523867470546,35.835804392622,68,9,94.09876686770252,7.7929417053189205
20100115,0,286958,11,8.862962962962962,540,1,4,13,31.74489739476741,36.05543549278786,65,9,87.47138828947655,7.524694953531549
20100119,0,278206,11,8.777594728171334,607,1,4,13,30.77670225123071,34.95577222696889,77,6,93.01922331160586,8.32176975667077
20100123,0,280478,11,8.757071547420965,601,1,4,13,31.02804358648155,35.24124239835151,77,6,88.592314144618,8.286566345622502
20100126,0,289113,11,8.755067567567568,592,1,4,13,31.983295536257536,36.326204955520936,74,8,85.61667541976762,8.195320391891428
20100130,0,288789,11,8.75487012987013,616,1,4,13,31.947452845843245,36.28549530079911,77,8,92.41630350005934,8.47403826688964
20100202,0,274476,11,8.700692041522492,578,1,4,13,30.364068809115548,34.487108609338094,73,7,84.52758853479557,8.019011011739257
20100206,0,273513,11,8.714285714285714,581,1,4,13,30.257536368161954,34.36611046891491,72,7,83.64323576010493,7.981833920172987
20100209,0,243787,11,8.606382978723405,658,1,4,13,26.969080148238287,30.631125295270643,83,9,96.89041205870183,9.045031787326188
20100213,0,284654,11,8.549579831932773,595,1,4,13,31.490016040710216,35.76594461476604,74,8,91.72613208441183,8.219357966323757
20100216,0,271847,11,8.68918918918919,592,1,4,13,30.073234139056364,34.156782429511985,77,9,97.06254230332532,8.412060568788055
20100219,0,231880,11,8.7597503900156,641,1,4,13,25.651861275513028,29.135045484243857,83,10,99.81658429497541,9.015098680323723
20100223,0,291415,11,8.424379232505643,443,1,4,13,32.23795563913933,36.6154445393778,61,9,84.0451903204041,6.825273258070672
20100226,0,293649,11,8.4,440,1,4,13,32.485093202057634,36.896140121626374,60,9,88.84767534273095,6.764067592305196
20100302,0,287920,11,8.705882352941176,527,1,4,13,31.851319210133305,36.17630798612856,68,10,92.86246142466152,7.672039236975532
20100306,0,286544,11,8.755339805825242,515,1,4,13,31.699098401460258,36.00341760064331,66,11,93.1459069323681,7.56684271111051
20100309,0,276100,11,8.77547770700637,628,1,4,13,30.543724763537806,33.79064729711537,82,8,93.71646483344284,8.798615095031572
20100312,0,279272,11,8.78453947368421,608,1,4,13,30.89462912771724,34.17885422658458,79,8,87.09518243533876,8.540837346713511
20100316,0,277841,11,8.720890410958905,584,1,4,13,30.73632391172078,34.55905766456043,77,7,89.42160905558295,8.263352016997633
20100319,0,269818,11,8.743464052287582,612,1,4,13,29.84877482161624,33.56112244390268,80,10,90.67367471245507,8.724426758118037
20100322,0,289523,11,8.660818713450292,513,1,4,13,32.028652027213894,36.377720259335575,66,11,94.97597162829175,7.555556893400488
20100326,0,289784,11,8.69277108433735,498,1,4,13,32.057525305603185,36.410514147861484,63,10,92.70494052231372,7.27192762511768
20100329,0,288999,11,8.688128772635816,497,1,4,13,31.970684219259915,36.31188118811881,63,11,92.6994700482676,7.322459957196247
20100405,0,292675,11,8.883977900552486,543,1,4,13,32.37734387963936,36.77375986329597,67,11,91.51850880245374,7.759337628279535
20100408,0,293460,11,8.887867647058824,544,1,4,13,32.46418496598263,36.87239282303865,67,10,91.52386845343403,7.708805093524907
20100409,0,250909,11,8.911037891268533,607,1,4,13,27.75695558382654,31.525983816655778,76,12,95.73646926791983,8.59016030623229
20100413,0,291767,11,8.930604982206406,562,1,4,13,32.27689584600918,36.65967231240891,66,11,91.45584682932041,7.803658576679407
20100416,0,291767,11,8.930604982206406,562,1,4,13,32.27689584600918,36.65967231240891,66,11,91.45584682932041,7.803658576679407
20100419,0,256366,11,8.669724770642201,545,1,4,13,28.360639415896898,32.211639945720464,72,10,95.85013462808053,7.9617120656640425
20100423,0,296594,11,8.607068607068607,481,1,4,13,32.81088555782953,37.266170779514496,63,8,90.40678872257853,7.074999803057781
20100426,0,295998,11,8.938811188811188,572,1,4,13,32.74495270756126,37.19128511835955,68,10,86.49810251725661,7.89717592975893
20100430,0,294250,11,8.927609427609427,594,1,4,13,32.5515791802644,36.971654018193696,71,10,93.19352369808715,8.165423975906613
20100503,0,294403,11,8.486842105263158,456,1,4,13,32.56850489518226,36.990878021812335,63,12,90.34471311369369,7.172352878512491
20100507,0,296675,11,8.455555555555556,450,1,4,13,32.8198462304331,37.276348193194956,63,12,85.94528428816437,7.137202839913317
20100508,0,294403,11,8.486842105263158,456,1,4,13,32.56850489518226,36.990878021812335,63,12,90.34471311369369,7.172352878512491
20100511,0,245137,11,8.721590909090908,704,1,4,13,27.118424691631173,30.80074885661155,86,8,97.159771898662,9.374255069160546
20100515,0,246561,11,8.725212464589235,706,1,4,13,27.275955528513744,30.979670302055585,86,8,97.19618130392175,9.384725913973154
20100518,0,268827,11,8.2,620,1,4,13,29.73914486420709,33.437857604855964,77,6,88.34032554585049,8.376115931132514
20100522,0,271099,11,8.174267100977199,614,1,4,13,29.990486199457933,33.720458729290016,77,6,83.78215203992367,8.34096699193997
20100524,0,281852,11,8.659468438538205,602,1,4,14,31.1800431439792,35.41388148967181,77,8,94.42013122754027,8.404697744437756
20100527,0,281852,11,8.659468438538205,602,1,4,14,31.1800431439792,35.41388148967181,77,8,94.42013122754027,8.404697744437756
20100528,0,279857,11,8.648829431438127,598,1,4,14,30.959345096520824,35.163215560134695,78,10,96.91697015956319,8.548597678836757
20100529,0,283600,11,8.660344827586206,580,1,4,14,31.373416671276065,35.633512589837665,74,8,87.83294062748735,8.136450175294767
20100601,0,291437,11,8.387024608501118,447,1,4,14,32.2403894020687,36.61820877519224,59,11,89.6105578078529,6.861918193422672
20100605,0,294494,11,8.35972850678733,442,1,4,14,32.57857182366281,37.00231190631754,59,10,85.19463584782554,6.7762356457046575
20100608,0,282655,11,8.331807780320366,437,1,4,14,31.268875490901046,35.51477609689903,59,8,94.59377193383898,6.642533700475702
20100611,0,244896,11,8.457425742574257,505,1,4,14,27.091763924995853,30.770467909735135,68,9,98.02804469148339,7.493710925275706
20100615,0,272929,11,8.324137931034484,435,1,4,14,30.19293102494607,34.292732572749664,59,10,92.99385197158816,6.741782237958553
20100619,0,273057,11,8.3348623853211,436,1,4,14,30.20709110017147,34.308815399306425,59,10,92.32573181154203,6.746564828196207
20100622,0,283894,11,8.707105719237434,577,1,4,14,31.405940594059405,35.67045283208524,72,7,90.79639675682564,7.962342713290892
20100625,0,283894,11,8.707105719237434,577,1,4,14,31.405940594059405,35.67045283208524,72,7,90.79639675682564,7.962342713290892
20100628,0,281573,11,8.697829716193656,599,1,4,14,31.14917860501134,35.378825953661355,76,7,96.33943742671049,8.282459172393777
20100702,0,264386,11,8.52247191011236,534,1,4,14,29.247856629238342,33.219329547167916,69,6,85.03676194671101,7.534749261451093
20100705,0,283321,11,8.700173310225303,577,1,4,14,31.342552132308203,35.59845705382721,73,7,89.92340868076002,8.014213485339774
20100709,0,241218,11,8.703174603174602,630,1,4,14,26.68488301344101,30.308337940393024,82,9,98.46881999762286,8.851281116240779
20100711,0,240480,11,8.731884057971014,690,1,4,14,26.603241329719562,30.215610393526664,86,9,100.03341386839837,9.361797345477516
20100714,0,270713,11,8.82182985553772,623,1,4,14,29.94778472260634,33.131356398927906,79,6,97.61058279161422,8.509098731758762
20100716,0,258799,11,8.79902755267423,617,1,4,14,28.629791470767188,31.67325508817878,78,5,89.00245265975504,8.365483636897386
20100720,0,241550,11,8.76060606060606,660,1,4,14,26.721610708556888,29.562226927266273,86,9,100.29375680065701,9.211815261507317
20100724,0,241162,11,8.697819314641745,642,1,4,14,26.678687980529897,29.514741338163482,86,10,99.66536391632748,9.177597799658528
20100727,0,285033,11,8.767628205128204,624,1,4,14,31.53194313844792,35.45362953380765,80,8,96.69699595373285,8.674487074443766
